Rok;Miesiąc;Rok;Miesiąc;producent;czy_druga_dawka;kat_wiek;kat_zakazenia;plec; ile_osob 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 16 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 5 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;styczeń;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 7 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 4 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 41 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 83 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 98 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 95 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 63 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 6 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 35 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 17 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 8 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 3 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;K; 4 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 5 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 7 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 10 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 30 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 72 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 93 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 94 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 76 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 21 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 24 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 27 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 6 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;71-80 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;do 14 dni po pierwszej dawce;K; 2 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;do 14 dni po pierwszej dawce;K; 1 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;do 14 dni po pierwszej dawce;K; 1 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;71-80 lat;do 14 dni po pierwszej dawce;M; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;71-80 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 2 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;71-80 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 4 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 8 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 12 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 4 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 18 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 4 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 8 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 4 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 6 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 2 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;styczeń;2021;luty;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 6 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 2 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 3 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;81-90 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;81-90 lat;do 14 dni po pierwszej dawce;M; 1 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;K; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;K; 2 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;K; 6 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;K; 2 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;K; 1 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;M; 1 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;M; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;M; 2 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;91< lat;Brak pozytywnego wyniku COVID;M; 3 
2021;kwiecień;2021;kwiecień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 5 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 339 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 432 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 76 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 31 
2021;styczeń;2021;luty;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 1 
2021;luty;2021;marzec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 1 
2021;luty;2021;kwiecień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 8 
2021;luty;2021;maj;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 18 
2021;marzec;2021;marzec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 3 
2021;marzec;2021;kwiecień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 1 
2021;marzec;2021;maj;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 730 
2021;marzec;2021;czerwiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 507 
2021;marzec;2021;lipiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 2 
2021;kwiecień;2021;maj;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 38 
2021;kwiecień;2021;czerwiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 81 
2021;kwiecień;2021;lipiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 33 
2021;kwiecień;2021;sierpień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 2 
2021;maj;2021;maj;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 4 
2021;maj;2021;czerwiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 475 
2021;maj;2021;lipiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 130 
2021;maj;2021;sierpień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 6 
2021;czerwiec;2021;czerwiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 5 
2021;czerwiec;2021;lipiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 89 
2021;czerwiec;2021;sierpień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 15 
2021;lipiec;2021;lipiec;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 6 
2021;lipiec;2021;sierpień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 19 
2021;sierpień;2021;sierpień;Astra Zeneca;Druga dawka;BD;Brak pozytywnego wyniku COVID;; 2 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;BD;Brak pozytywnego wyniku COVID;K; 1 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;BD;Brak pozytywnego wyniku COVID;K; 1 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;BD;Brak pozytywnego wyniku COVID;M; 1 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;BD;Brak pozytywnego wyniku COVID;M; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 122 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 12 148 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 7 689 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 9 795 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;K; 7 294 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 131 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 12 698 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 8 942 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 11 943 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;Brak pozytywnego wyniku COVID;M; 9 308 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 2 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;do 14 dni po pierwszej dawce;K; 1 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;do 14 dni po pierwszej dawce;M; 2 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 4 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 2 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 3 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;11-20 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 787 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 49 019 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 30 149 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 40 422 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;K; 29 803 
2020;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 837 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 57 698 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 45 195 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 57 642 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;Brak pozytywnego wyniku COVID;M; 43 248 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 2 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 14 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 1 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 1 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;K; 2 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 2 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 10 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 2 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 2 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;do 14 dni po pierwszej dawce;M; 5 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 23 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 6 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 17 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;21-30 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 5 
2021;marzec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 1 534 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 67 987 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 30 830 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 45 389 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;K; 34 265 
2021;marzec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;M; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;M; 2 015 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;M; 88 659 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;M; 56 622 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;M; 70 111 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;Brak pozytywnego wyniku COVID;M; 53 515 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;K; 2 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;K; 26 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;K; 1 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;K; 3 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;K; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;M; 4 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;M; 27 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;M; 3 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;M; 2 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;do 14 dni po pierwszej dawce;M; 2 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 1 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 20 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 6 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;K; 2 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 3 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 26 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 9 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;31-40 lat;powyżej 14 dni po pierwszej dawce, przed drugą dawką;M; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;K; 4 501 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;K; 63 227 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;K; 23 554 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;K; 36 169 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;K; 28 178 
2021;marzec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;M; 4 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;M; 6 667 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;M; 89 356 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;M; 43 683 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;M; 56 458 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;Brak pozytywnego wyniku COVID;M; 44 267 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;K; 6 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;K; 22 
2021;czerwiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;K; 2 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;K; 1 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;K; 1 
2021;kwiecień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;M; 7 
2021;maj;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;M; 29 
2021;lipiec;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;M; 5 
2021;sierpień;;;Johnson&Johnson;Pierwsza dawka;41-50 lat;do 14 dni po pierwszej dawce;M; 2 
